,pval_outlier
ZNF345_-_37342017.23-P1P2-1,1.0
ZNF345_-_37342017.23-P1P2-2,1.0
PSMC3_+_47447416.23-P1P2-1,1.0
PSMC3_+_47447416.23-P1P2-2,0.5
PSMC3_-_47447817.23-P1P2-1,0.5
OTP_+_76934313.23-P1P2-1,1.0
OTP_+_76934313.23-P1P2-2,1.0
OTP_-_76934356.23-P1P2-1,1.0
OTP_-_76934356.23-P1P2-2,1.0
OTP_-_76934390.23-P1P2-1,1.0
OTP_-_76934390.23-P1P2-2,1.0
TP53BP1_+_43785287.23-P1-1,0.1734
TP53BP1_+_43785287.23-P1-2,0.1734
TP53BP1_+_43785309.23-P1-1,1.0
TP53BP1_+_43785309.23-P1-2,0.9979
TP53BP1_+_43785353.23-P1-2,0.9707
TCF19_+_31127398.23-P2-1,0.8792
TCF19_+_31127398.23-P2-2,1.0
TCF19_-_31127346.23-P2-1,0.9997
TCF19_-_31127346.23-P2-2,0.9854
TCF19_-_31127409.23-P2-1,0.7476
TCF19_-_31127409.23-P2-2,0.0548
TP63_-_189507521.23-P1P2-1,0.3634
TP63_-_189507521.23-P1P2-2,0.7186
TP63_-_189507529.23-P1P2-2,0.9948
TP63_-_189507631.23-P1P2-1,0.0097
ZBTB32_+_36204367.23-P1P2-1,0.5649
ZBTB32_+_36204367.23-P1P2-2,0.0176
ZBTB32_-_36204340.23-P1P2-1,1.0
ZBTB32_-_36204340.23-P1P2-2,1.0
ZBTB32_-_36204505.23-P1P2-1,0.9997
ZBTB32_-_36204505.23-P1P2-2,0.7476
ZSCAN31_-_28303729.23-P2-1,0.9997
ZSCAN31_-_28303729.23-P2-2,0.661
ZSCAN31_-_28303865.23-P2-1,0.9854
ZSCAN31_-_28303865.23-P2-2,0.9731
ZSCAN31_-_28303890.23-P2-1,0.0091
ZSCAN31_-_28303890.23-P2-2,1.0
ZNF883_+_115774284.23-P1P2-1,1.0
ZNF883_+_115774284.23-P1P2-2,1.0
ZNF883_-_115774413.23-P1P2-1,1.0
ZNF883_-_115774469.23-P1P2-1,1.0
ZNF883_-_115774469.23-P1P2-2,1.0
RBAK_+_5085480.23-P1-1,0.5
RBAK_+_5085480.23-P1-2,0.9999
RBAK_-_5085602.23-P1-1,0.9707
RBAK_-_5085926.23-P1-1,0.6808
RBAK_-_5085926.23-P1-2,0.9979
NOTO_+_73429701.23-P1P2-1,1.0
NOTO_+_73429701.23-P1P2-2,1.0
NOTO_+_73429764.23-P1P2-1,1.0
NOTO_+_73429764.23-P1P2-2,1.0
NOTO_+_73429787.23-P1P2-1,1.0
NOTO_+_73429787.23-P1P2-2,1.0
VAX1_+_118897315.23-P1P2-1,1.0
VAX1_+_118897315.23-P1P2-2,1.0
VAX1_+_118897861.23-P1P2-1,1.0
VAX1_+_118897861.23-P1P2-2,1.0
VAX1_-_118897715.23-P1P2-1,1.0
VAX1_-_118897715.23-P1P2-2,1.0
ZNF331_-_54041678.23-P2-1,0.9227
ZNF331_-_54041678.23-P2-2,0.9999
ZNF331_-_54041714.23-P2-1,0.9731
ZNF331_-_54041714.23-P2-2,0.9531
ZNF331_-_54041717.23-P2-1,0.9999
ZNF331_-_54041717.23-P2-2,1.0
ZNF768_+_30537636.23-P1-1,0.5
ZNF768_+_30537636.23-P1-2,0.9707
ZNF768_+_30537877.23-P1-1,0.9996
ZNF768_+_30537877.23-P1-2,0.6808
ZNF768_-_30537856.23-P1-2,0.9979
EGR4_+_73520289.23-P1P2-1,0.1995
EGR4_+_73520289.23-P1P2-2,1.0
EGR4_+_73520652.23-P1P2-1,1.0
EGR4_+_73520652.23-P1P2-2,0.8792
EGR4_-_73520395.23-P1P2-1,0.9999
EGR4_-_73520395.23-P1P2-2,0.8209
ZFYVE26_+_68283224.23-P1P2-1,0.9926
ZFYVE26_+_68283224.23-P1P2-2,0.9999
ZFYVE26_-_68283162.23-P1P2-1,1.0
ZFYVE26_-_68283162.23-P1P2-2,0.9993
ZFYVE26_-_68283235.23-P1P2-1,0.1366
ZFYVE26_-_68283235.23-P1P2-2,0.0
TGIF2_+_35202035.23-P1P2-1,1.0
TGIF2_-_35202046.23-P1P2-1,1.0
TGIF2_-_35202046.23-P1P2-2,1.0
TGIF2_-_35203457.23-P1P2-2,1.0
GFI1_-_92951555.23-P1-1,1.0
GFI1_-_92951555.23-P1-2,1.0
GFI1_-_92951563.23-P1-1,1.0
GFI1_-_92951563.23-P1-2,1.0
GFI1_-_92951575.23-P1-1,1.0
GFI1_-_92951575.23-P1-2,1.0
ELMSAN1_+_74253646.23-P2-1,1.0
ELMSAN1_+_74253646.23-P2-2,1.0
ELMSAN1_-_74253836.23-P2-1,1.0
ELMSAN1_-_74253836.23-P2-2,1.0
ELMSAN1_-_74253843.23-P2-2,1.0
ZNF688_+_30583009.23-P1P2-1,1.0
ZNF688_+_30583009.23-P1P2-2,0.9854
ZNF688_+_30583049.23-P1P2-1,0.9997
ZNF688_+_30583049.23-P1P2-2,0.9964
ZNF688_-_30582974.23-P1P2-1,0.0
ZNF688_-_30582974.23-P1P2-2,0.1995
NOBOX_+_144107043.23-ENST00000483238.1-1,1.0
NOBOX_+_144107043.23-ENST00000483238.1-2,1.0
NOBOX_+_144107279.23-ENST00000483238.1-1,1.0
NOBOX_+_144107279.23-ENST00000483238.1-2,1.0
NOBOX_+_144107316.23-ENST00000483238.1-1,1.0
NOBOX_+_144107316.23-ENST00000483238.1-2,1.0
NFIX_+_13106261.23-P1-1,1.0
NFIX_+_13106658.23-P1-1,1.0
ZNF835_+_57183055.23-P1P2-2,1.0
ZNF835_+_57183070.23-P1P2-1,1.0
ZNF835_+_57183070.23-P1P2-2,1.0
ZNF835_-_57183060.23-P1P2-1,1.0
ZNF835_-_57183060.23-P1P2-2,1.0
ZNF793_-_37997851.23-P1P2-1,1.0
ZNF793_-_37997851.23-P1P2-2,1.0
ZNF793_-_37997876.23-P1P2-1,1.0
ZNF793_-_37997876.23-P1P2-2,1.0
ZNF793_-_37998120.23-P1P2-2,1.0
ASCL5_+_201096314.23-P1P2-1,1.0
ASCL5_+_201096314.23-P1P2-2,0.1995
ASCL5_+_201096340.23-P1P2-1,0.0548
ASCL5_+_201096340.23-P1P2-2,0.7476
ASCL5_-_201096292.23-P1P2-1,1.0
ASCL5_-_201096292.23-P1P2-2,0.9993
ZNF14_+_19843890.23-P1P2-1,0.9993
ZNF14_+_19843890.23-P1P2-2,1.0
ZNF14_-_19843861.23-P1P2-1,0.9999
ZNF14_-_19843861.23-P1P2-2,0.9227
ZNF14_-_19843875.23-P1P2-1,0.8209
ZNF14_-_19843875.23-P1P2-2,0.9531
TRIM29_+_120008604.23-P1-1,1.0
TRIM29_+_120008604.23-P1-2,1.0
TRIM29_-_120008777.23-P1-2,1.0
TRIM29_-_120008800.23-P1-1,1.0
TRIM29_-_120008800.23-P1-2,1.0
MEF2D_-_156470560.23-P1P2-1,1.0
MEF2D_-_156470560.23-P1P2-2,0.4649
MEF2D_-_156470588.23-P1P2-1,0.0889
MEF2D_-_156470588.23-P1P2-2,0.0889
MEF2D_-_156470598.23-P1P2-1,0.1995
MEF2D_-_156470598.23-P1P2-2,1.0
ZNF439_+_11959576.23-P1P2-1,1.0
ZNF439_+_11959576.23-P1P2-2,0.0045
ZNF439_+_11959651.23-P1P2-1,1.0
ZNF439_+_11959651.23-P1P2-2,1.0
ZNF439_-_11959558.23-P1P2-1,0.367
ZNF439_-_11959558.23-P1P2-2,0.1366
TFDP2_+_141868098.23-P2-1,0.5649
TFDP2_+_141868098.23-P2-2,0.9999
TFDP2_+_141868286.23-P2-1,0.8209
TFDP2_+_141868286.23-P2-2,0.661
TFDP2_+_141868304.23-P2-1,1.0
TFDP2_+_141868304.23-P2-2,1.0
ZNF274_+_58694488.23-P1P2-1,0.9227
ZNF274_+_58694488.23-P1P2-2,1.0
ZNF274_+_58694503.23-P1P2-1,1.0
ZNF274_+_58694503.23-P1P2-2,0.9984
ZNF274_-_58694798.23-P1P2-1,0.7476
ZNF274_-_58694798.23-P1P2-2,0.2771
HMBOX1_+_28748118.23-P1P2-1,1.0
HMBOX1_+_28748118.23-P1P2-2,1.0
HMBOX1_+_28748129.23-P1P2-1,1.0
HMBOX1_+_28748129.23-P1P2-2,1.0
HMBOX1_-_28748195.23-P1P2-1,1.0
HMBOX1_-_28748195.23-P1P2-2,1.0
RB1_+_48878000.23-P1P2-1,0.0097
RB1_+_48878000.23-P1P2-2,0.9366
RB1_+_48878033.23-P1P2-1,0.9366
RB1_+_48878033.23-P1P2-2,0.9366
ZNF382_+_37096398.23-P1P2-1,0.661
ZNF382_+_37096398.23-P1P2-2,1.0
ZNF382_-_37095871.23-P1P2-1,0.5649
ZNF382_-_37095871.23-P1P2-2,1.0
ZNF382_-_37096232.23-P1P2-1,1.0
ZNF382_-_37096232.23-P1P2-2,0.1366
RELA_+_65430021.23-P1P2-1,1.0
RELA_+_65430021.23-P1P2-2,0.2771
RELA_+_65430343.23-P1P2-1,1.0
RELA_+_65430343.23-P1P2-2,0.367
RELA_-_65430379.23-P1P2-1,0.9854
RELA_-_65430379.23-P1P2-2,0.5649
GSC2_+_19137625.23-P1P2-1,1.0
GSC2_+_19137625.23-P1P2-2,1.0
GSC2_-_19137442.23-P1P2-1,1.0
GSC2_-_19137442.23-P1P2-2,1.0
GSC2_-_19137766.23-P1P2-2,1.0
HOXB8_+_46690576.23-P1-1,1.0
HOXB8_+_46690576.23-P1-2,1.0
HOXB8_+_46690604.23-P1-2,1.0
HOXB8_-_46690790.23-P1-1,1.0
HOXB8_-_46690790.23-P1-2,1.0
OR5AC2-1,0.2771
OR5AC2-2,0.9854
OR5AC2-3,0.8209
OR5AC2-4,1.0
OR5AC2-5,1.0
OR5AC2-6,0.9999
SIX2_+_45236527.23-P1P2-1,1.0
SIX2_+_45236527.23-P1P2-2,1.0
SIX2_+_45236560.23-P1P2-1,1.0
SIX2_+_45236560.23-P1P2-2,1.0
SIX2_-_45236236.23-P1P2-1,1.0
SIX2_-_45236236.23-P1P2-2,1.0
CEBPE_+_23588207.23-P1P2-1,0.0786
CEBPE_+_23588207.23-P1P2-2,0.6808
CEBPE_+_23588259.23-P1P2-1,0.5
CEBPE_-_23588184.23-P1P2-1,0.9999
CEBPE_-_23588184.23-P1P2-2,0.9912
NR2F1_+_92918918.23-P1P2-1,1.0
NR2F1_+_92918918.23-P1P2-2,1.0
NR2F1_+_92919181.23-P1P2-2,1.0
NR2F1_-_92918928.23-P1P2-1,1.0
NR2F1_-_92918928.23-P1P2-2,1.0
ZNF169_+_97021604.23-P1P2-1,1.0
ZNF169_+_97021604.23-P1P2-2,1.0
ZNF169_+_97021635.23-P1P2-1,1.0
ZNF169_+_97021635.23-P1P2-2,1.0
ZNF169_-_97021666.23-P1P2-1,1.0
ZNF169_-_97021666.23-P1P2-2,1.0
MEIS1_+_66662235.23-P1P2-1,1.0
MEIS1_+_66662235.23-P1P2-2,1.0
MEIS1_-_66662325.23-P1P2-1,1.0
MEIS1_-_66662325.23-P1P2-2,1.0
MEIS1_-_66662508.23-P1P2-1,1.0
MEIS1_-_66662508.23-P1P2-2,1.0
E2F6_+_11606288.23-P1P2-1,1.0
E2F6_+_11606288.23-P1P2-2,1.0
E2F6_-_11605813.23-P1P2-1,1.0
E2F6_-_11605813.23-P1P2-2,1.0
E2F6_-_11606226.23-P1P2-1,1.0
E2F6_-_11606226.23-P1P2-2,1.0
ZNF584_+_58920291.23-P1P2-1,1.0
ZNF584_+_58920291.23-P1P2-2,1.0
ZNF584_-_58920068.23-P1P2-1,1.0
ZNF584_-_58920068.23-P1P2-2,1.0
ZNF584_-_58920232.23-P1P2-1,1.0
ZNF584_-_58920232.23-P1P2-2,1.0
"SKOR2_-_44775229.23-ENST00000400404.1,ENST00000425639.1-1",1.0
"SKOR2_-_44775229.23-ENST00000400404.1,ENST00000425639.1-2",0.0021
"SKOR2_-_44775505.23-ENST00000400404.1,ENST00000425639.1-1",1.0
"SKOR2_-_44775505.23-ENST00000400404.1,ENST00000425639.1-2",0.2771
"SKOR2_-_44775529.23-ENST00000400404.1,ENST00000425639.1-1",0.367
"SKOR2_-_44775529.23-ENST00000400404.1,ENST00000425639.1-2",1.0
ZNF717_+_75834257.23-P1P2-1,1.0
ZNF717_+_75834257.23-P1P2-2,1.0
ZNF717_+_75834677.23-P1P2-2,1.0
ZNF717_-_75834631.23-P1P2-1,1.0
ZNF717_-_75834631.23-P1P2-2,1.0
ZNF518B_+_10458705.23-P1P2-1,0.9964
ZNF518B_+_10458705.23-P1P2-2,0.5649
ZNF518B_-_10458979.23-P1P2-1,0.0001
ZNF518B_-_10458979.23-P1P2-2,0.9964
ZNF518B_-_10458994.23-P1P2-1,0.9964
ZNF518B_-_10458994.23-P1P2-2,0.367
ZNF260_+_37018937.23-P1P2-1,1.0
ZNF260_+_37018937.23-P1P2-2,1.0
ZNF260_+_37019565.23-P1P2-1,1.0
ZNF260_+_37019565.23-P1P2-2,1.0
ZNF260_-_37019122.23-P1P2-2,1.0
L3MBTL4_-_6414843.23-P1P2-1,0.9707
L3MBTL4_-_6414843.23-P1P2-2,0.9214
L3MBTL4_-_6414846.23-P1P2-1,0.3192
L3MBTL4_-_6414846.23-P1P2-2,0.9707
L3MBTL4_-_6414858.23-P1P2-1,0.8266
ZNF239_+_44069940.23-P1P2-1,1.0
ZNF239_+_44069940.23-P1P2-2,1.0
ZNF239_-_44069968.23-P1P2-1,1.0
ZNF239_-_44069968.23-P1P2-2,1.0
ZNF239_-_44069997.23-P1P2-1,1.0
ZNF239_-_44069997.23-P1P2-2,1.0
ZNF10_+_133707219.23-P1P2-1,1.0
ZNF10_+_133707219.23-P1P2-2,1.0
ZNF10_+_133707287.23-P1P2-1,1.0
ZNF10_+_133707287.23-P1P2-2,1.0
ZNF10_-_133707255.23-P1P2-1,1.0
ZNF10_-_133707255.23-P1P2-2,1.0
ZNF627_+_11708308.23-P1P2-1,0.367
ZNF627_+_11708308.23-P1P2-2,0.661
ZNF627_+_11708348.23-P1P2-1,0.9999
ZNF627_+_11708348.23-P1P2-2,1.0
ZNF627_-_11708289.23-P1P2-1,0.9964
ZNF627_-_11708289.23-P1P2-2,1.0
FOXN4_+_109746980.23-P1P2-1,0.8266
FOXN4_+_109746980.23-P1P2-2,0.8266
FOXN4_+_109746993.23-P1P2-1,0.9707
FOXN4_+_109747060.23-P1P2-1,0.9214
FOXN4_+_109747060.23-P1P2-2,0.5
EMX2_+_119302283.23-P1P2-1,1.0
EMX2_+_119302283.23-P1P2-2,1.0
EMX2_+_119302522.23-P1P2-1,1.0
EMX2_+_119302522.23-P1P2-2,1.0
EMX2_-_119302288.23-P1P2-1,1.0
EMX2_-_119302288.23-P1P2-2,1.0
POU4F3_+_145718453.23-P1P2-1,1.0
POU4F3_+_145718453.23-P1P2-2,1.0
POU4F3_+_145718631.23-P1P2-1,1.0
POU4F3_+_145718631.23-P1P2-2,1.0
POU4F3_-_145718613.23-P1P2-1,1.0
POU4F3_-_145718613.23-P1P2-2,1.0
ZNF554_+_2819869.23-P1P2-1,0.7186
ZNF554_+_2819869.23-P1P2-2,0.9948
ZNF554_-_2819905.23-P1P2-1,0.3634
ZNF554_-_2820243.23-P1P2-2,0.9948
NR4A2_+_157198525.23-P2-1,1.0
NR4A2_+_157198525.23-P2-2,1.0
NR4A2_+_157198927.23-P2-1,1.0
NR4A2_+_157198927.23-P2-2,1.0
NR4A2_-_157198849.23-P2-1,1.0
NR4A2_-_157198849.23-P2-2,1.0
ZIC5_+_100623165.23-P1P2-1,1.0
ZIC5_+_100623165.23-P1P2-2,1.0
ZIC5_+_100623378.23-P1P2-1,0.5649
ZIC5_+_100623378.23-P1P2-2,1.0
ZIC5_-_100623332.23-P1P2-1,0.9731
ZIC5_-_100623332.23-P1P2-2,0.1366
KCNIP3_+_96012256.23-ENST00000468529.1-1,0.9926
KCNIP3_+_96012256.23-ENST00000468529.1-2,0.9999
KCNIP3_-_96012316.23-ENST00000468529.1-1,0.9731
KCNIP3_-_96012316.23-ENST00000468529.1-2,0.367
KCNIP3_-_96012720.23-ENST00000468529.1-1,0.2771
KCNIP3_-_96012720.23-ENST00000468529.1-2,1.0
REXO4_+_136283101.23-P1P2-1,1.0
REXO4_+_136283101.23-P1P2-2,1.0
REXO4_+_136283113.23-P1P2-1,1.0
REXO4_+_136283113.23-P1P2-2,1.0
REXO4_-_136283104.23-P1P2-1,1.0
REXO4_-_136283104.23-P1P2-2,1.0
CAPN15_-_577719.23-P1P2-1,1.0
CAPN15_-_577797.23-P1P2-2,1.0
CAPN15_-_577807.23-P1P2-1,1.0
CRX_+_48325214.23-P1P2-1,1.0
CRX_+_48325253.23-P1P2-1,1.0
CRX_+_48325253.23-P1P2-2,1.0
CRX_-_48325286.23-P1P2-1,1.0
CRX_-_48325286.23-P1P2-2,1.0
USF1_+_161015630.23-P1P2-1,1.0
USF1_+_161015630.23-P1P2-2,1.0
USF1_+_161015691.23-P1P2-1,1.0
USF1_+_161015691.23-P1P2-2,1.0
USF1_+_161015697.23-P1P2-1,1.0
USF1_+_161015697.23-P1P2-2,1.0
NFE2_+_54694775.23-P1P2-1,1.0
NFE2_+_54694775.23-P1P2-2,1.0
NFE2_+_54694803.23-P1P2-1,1.0
NFE2_+_54694803.23-P1P2-2,1.0
NFE2_-_54694785.23-P1P2-1,1.0
NFE2_-_54694785.23-P1P2-2,1.0
GTF2IRD2_+_74267415.23-ENST00000405086.2-1,1.0
GTF2IRD2_-_74267792.23-ENST00000405086.2-1,1.0
GTF2IRD2_-_74267792.23-ENST00000405086.2-2,0.5
HOXC9_+_54393964.23-P1P2-1,1.0
HOXC9_+_54393964.23-P1P2-2,0.9964
HOXC9_+_54394126.23-P1P2-1,0.9997
HOXC9_+_54394126.23-P1P2-2,1.0
HOXC9_+_54394179.23-P1P2-1,0.5649
HOXC9_+_54394179.23-P1P2-2,0.0001
HOXD8_+_176994450.23-P1P2-1,0.9948
HOXD8_+_176994450.23-P1P2-2,0.3634
HOXD8_-_176994517.23-P1P2-1,0.9948
HOXD8_-_176995362.23-P1P2-2,0.7186
DMRT1_+_841741.23-P1P2-1,1.0
DMRT1_+_841741.23-P1P2-2,1.0
DMRT1_+_841762.23-P1P2-1,1.0
DMRT1_+_841762.23-P1P2-2,1.0
DMRT1_+_841775.23-P1P2-1,1.0
ZNF292_-_87865299.23-P1P2-1,0.1995
ZNF292_-_87865299.23-P1P2-2,0.0889
ZNF292_-_87865312.23-P1P2-1,0.4649
ZNF292_-_87865312.23-P1P2-2,1.0
ZNF292_-_87865559.23-P1P2-1,0.9993
ZNF292_-_87865559.23-P1P2-2,1.0
ZNF746_+_149194801.23-P1P2-2,0.9996
ZNF746_-_149194763.23-P1P2-1,0.9979
ZNF746_-_149194763.23-P1P2-2,0.9912
ZNF746_-_149194933.23-P1P2-1,0.6808
ZNF746_-_149194933.23-P1P2-2,0.1734
NFYC_+_41157424.23-P1P2-2,1.0
NFYC_+_41157677.23-P1P2-2,1.0
SIN3A_+_75747995.23-P2-2,1.0
SIN3A_-_75747701.23-P2-1,1.0
SIN3A_-_75747701.23-P2-2,1.0
SIN3A_-_75748060.23-P2-1,1.0
SIN3A_-_75748060.23-P2-2,1.0
HCFC1_+_153236616.23-P1P2-1,1.0
HCFC1_+_153236616.23-P1P2-2,1.0
HCFC1_+_153237061.23-P1P2-1,1.0
TOX4_+_21945041.23-P1P2-1,1.0
TOX4_+_21945041.23-P1P2-2,1.0
TOX4_-_21945558.23-P1P2-2,1.0
TOX4_-_21945581.23-P1P2-1,1.0
TOX4_-_21945581.23-P1P2-2,1.0
ID2_+_8819418.23-P2-1,1.0
ID2_+_8819418.23-P2-2,1.0
ID2_+_8819593.23-P2-1,1.0
ID2_+_8819593.23-P2-2,1.0
ID2_-_8819375.23-P2-1,1.0
ID2_-_8819375.23-P2-2,1.0
C1orf85_+_156265237.23-P1-1,1.0
C1orf85_+_156265237.23-P1-2,1.0
C1orf85_+_156265403.23-P1-2,1.0
C1orf85_-_156265439.23-P1-1,1.0
C1orf85_-_156265439.23-P1-2,1.0
ZNF629_+_30798485.23-P1P2-1,0.367
ZNF629_+_30798485.23-P1P2-2,0.7476
ZNF629_-_30798451.23-P1P2-1,0.8209
ZNF629_-_30798451.23-P1P2-2,1.0
ZNF629_-_30798511.23-P1P2-1,1.0
ZNF629_-_30798511.23-P1P2-2,0.2771
ZNF579_-_56092027.23-P1P2-1,1.0
ZNF579_-_56092027.23-P1P2-2,1.0
ZNF579_-_56092208.23-P1P2-1,1.0
ZNF579_-_56092208.23-P1P2-2,1.0
ZNF579_-_56092215.23-P1P2-1,1.0
ZNF579_-_56092215.23-P1P2-2,1.0
GLI4_+_144349702.23-P1P2-1,1.0
GLI4_+_144349702.23-P1P2-2,1.0
GLI4_-_144349662.23-P1P2-1,1.0
GLI4_-_144349671.23-P1P2-2,1.0
TADA2B_+_7045401.23-P1P2-1,1.0
TADA2B_+_7045401.23-P1P2-2,0.1366
TADA2B_+_7045440.23-P1P2-1,1.0
TADA2B_+_7045440.23-P1P2-2,1.0
TADA2B_+_7045628.23-P1P2-1,0.0319
TADA2B_+_7045628.23-P1P2-2,0.2771
ELF2_+_140098326.23-P1P2-1,1.0
ELF2_+_140098326.23-P1P2-2,1.0
ELF2_-_140098334.23-P1P2-2,1.0
ELF2_-_140098343.23-P1P2-1,1.0
ELF2_-_140098343.23-P1P2-2,1.0
ZFHX2_+_24020931.23-P1-1,1.0
ZFHX2_-_24020715.23-P1-2,1.0
ZFHX2_-_24020970.23-P1-1,1.0
TFEC_+_115670784.23-P1P2-1,1.0
TFEC_+_115670784.23-P1P2-2,1.0
TFEC_+_115670802.23-P1P2-1,1.0
TFEC_+_115670802.23-P1P2-2,1.0
TFEC_-_115670779.23-P1P2-1,1.0
TFEC_-_115670779.23-P1P2-2,1.0
OR8A1-1,0.9999
OR8A1-2,1.0
OR8A1-3,0.1366
OR8A1-4,1.0
OR8A1-5,0.1995
OR8A1-6,0.7476
FBXL19_+_30935088.23-P1P2-1,1.0
FBXL19_+_30935088.23-P1P2-2,1.0
FBXL19_+_30935186.23-P1P2-1,0.1995
FBXL19_+_30935186.23-P1P2-2,0.367
FBXL19_-_30934967.23-P1P2-1,0.9964
FBXL19_-_30934967.23-P1P2-2,1.0
ZNF678_+_227751255.23-P1P2-1,1.0
ZNF678_+_227751255.23-P1P2-2,0.0889
ZNF678_+_227751287.23-P1P2-1,1.0
ZNF678_+_227751287.23-P1P2-2,1.0
ZNF678_-_227751443.23-P1P2-1,0.367
ZNF678_-_227751443.23-P1P2-2,0.1366
FOXD3_+_63788260.23-P1-1,0.9997
FOXD3_+_63788260.23-P1-2,1.0
FOXD3_+_63788295.23-P1-1,1.0
FOXD3_+_63788295.23-P1-2,0.2771
FOXD3_+_63788321.23-P1-1,0.7476
FOXD3_+_63788321.23-P1-2,0.0319
ZNF215_-_6947776.23-P1P2-1,1.0
ZNF215_-_6947776.23-P1P2-2,1.0
ZNF215_-_6947813.23-P1P2-1,1.0
ZNF215_-_6947813.23-P1P2-2,1.0
ZNF215_-_6947818.23-P1P2-1,1.0
ZNF215_-_6947818.23-P1P2-2,1.0
ZNF438_+_31320582.23-P1-1,0.367
ZNF438_+_31320582.23-P1-2,0.1366
ZNF438_-_31320790.23-P1-1,1.0
ZNF438_-_31320790.23-P1-2,0.8792
ZNF438_-_31320821.23-P1-1,0.9993
ZNF438_-_31320821.23-P1-2,1.0
ZNF707_-_144766680.23-P1P2-1,1.0
ZNF707_-_144766680.23-P1P2-2,1.0
ZNF707_-_144766697.23-P1P2-1,1.0
ZNF707_-_144766697.23-P1P2-2,1.0
ZNF707_-_144766700.23-P1P2-1,1.0
ZNF707_-_144766700.23-P1P2-2,1.0
PHOX2A_+_71955165.23-P1P2-1,0.5649
PHOX2A_+_71955165.23-P1P2-2,0.0001
PHOX2A_+_71955181.23-P1P2-1,1.0
PHOX2A_+_71955181.23-P1P2-2,1.0
PHOX2A_+_71955202.23-P1P2-1,0.7476
PHOX2A_+_71955202.23-P1P2-2,1.0
HMGB2_+_174255479.23-P1P2-1,0.367
HMGB2_+_174255479.23-P1P2-2,0.1995
HMGB2_+_174255529.23-P1P2-1,0.9984
HMGB2_+_174255529.23-P1P2-2,1.0
HMGB2_-_174255470.23-P1P2-1,1.0
HMGB2_-_174255470.23-P1P2-2,0.661
ZFP42_+_188917138.23-P1-1,1.0
ZFP42_+_188917138.23-P1-2,1.0
ZFP42_-_188916985.23-P1-2,1.0
ZFP42_-_188916994.23-P1-2,1.0
CBL_+_119077047.23-P1P2-1,1.0
CBL_+_119077047.23-P1P2-2,1.0
CBL_+_119077067.23-P1P2-1,1.0
CDX4_+_72666921.23-P1P2-1,1.0
CDX4_+_72666921.23-P1P2-2,1.0
CDX4_-_72666910.23-P1P2-1,1.0
CDX4_-_72666910.23-P1P2-2,1.0
CDX4_-_72666965.23-P1P2-1,1.0
CDX4_-_72666965.23-P1P2-2,1.0
ZNF429_+_21688478.23-P1P2-1,0.9926
ZNF429_+_21688478.23-P1P2-2,0.367
ZNF429_+_21688627.23-P1P2-1,0.9984
ZNF429_+_21688627.23-P1P2-2,0.5649
ZNF429_-_21688639.23-P1P2-1,0.9854
ZNF429_-_21688639.23-P1P2-2,1.0
ZNF768_+_30546192.23-P2-2,1.0
ZNF768_-_30546158.23-P2-1,1.0
LDB2_+_16900032.23-P1P2-1,1.0
LDB2_+_16900032.23-P1P2-2,1.0
LDB2_-_16900263.23-P1P2-2,1.0
LDB2_-_16900296.23-P1P2-1,1.0
LDB2_-_16900296.23-P1P2-2,1.0
HLF_+_53342379.23-P1-1,1.0
HLF_+_53342379.23-P1-2,1.0
HLF_+_53342441.23-P1-1,0.0548
HLF_+_53342441.23-P1-2,0.9531
HLF_-_53342349.23-P1-1,0.9999
HLF_-_53342349.23-P1-2,0.0889
ZNF527_-_37862096.23-P1P2-1,0.661
ZNF527_-_37862096.23-P1P2-2,0.9854
ZNF527_-_37862136.23-P1P2-1,1.0
ZNF527_-_37862136.23-P1P2-2,1.0
ZNF527_-_37862169.23-P1P2-1,1.0
ZNF527_-_37862169.23-P1P2-2,0.0548
MLXIP_+_122516693.23-P1P2-1,0.9926
MLXIP_+_122516693.23-P1P2-2,0.4649
MLXIP_+_122516699.23-P1P2-1,0.9997
MLXIP_+_122516699.23-P1P2-2,1.0
MLXIP_-_122517045.23-P1P2-1,0.9964
MLXIP_-_122517045.23-P1P2-2,0.4649
OR4C12-1,1.0
OR4C12-2,1.0
OR4C12-3,1.0
OR4C12-4,1.0
OR4C12-5,1.0
OR4C12-6,1.0
IRF6_+_209979430.23-P1P2-1,0.4649
IRF6_+_209979430.23-P1P2-2,0.9531
IRF6_+_209979461.23-P1P2-1,1.0
IRF6_+_209979461.23-P1P2-2,1.0
IRF6_-_209979245.23-P1P2-1,0.9926
IRF6_-_209979245.23-P1P2-2,0.0319
GATAD2A_+_19516609.23-P1-1,1.0
GATAD2A_+_19516609.23-P1-2,1.0
GATAD2A_+_19516780.23-P1-1,1.0
GATAD2A_+_19516780.23-P1-2,1.0
GATAD2A_-_19516590.23-P1-1,1.0
GATAD2A_-_19516590.23-P1-2,1.0
ANHX_+_133812067.23-P1P2-1,1.0
ANHX_+_133812067.23-P1P2-2,0.5
ANHX_+_133812391.23-P1P2-2,1.0
ZNF618_+_116638641.23-P1P2-1,0.3634
ZNF618_+_116638641.23-P1P2-2,0.9948
ZNF618_-_116638739.23-P1P2-2,0.7186
ZNF618_-_116638823.23-P1P2-1,0.9366
ZNF621_+_40566462.23-P1P2-1,0.4649
ZNF621_+_40566462.23-P1P2-2,0.5649
ZNF621_+_40566525.23-P1P2-1,0.4649
