,gRNA_name,status
1938,TBX2_+_59477432.23-P1P2-1,annotation_only
1939,TBX2_+_59477432.23-P1P2-2,annotation_only
1940,TBX4_-_59533677.23-P2-1,annotation_only
1941,TBX4_-_59534042.23-P2-1,annotation_only
1942,TBX4_-_59534042.23-P2-2,annotation_only
1943,TBX5_+_114843572.23-P2-2,annotation_only
1944,TBX5_+_114843956.23-P2-2,annotation_only
1945,TCEB1_+_74884343.23-P1P2-1,annotation_only
1946,TCEB1_+_74884343.23-P1P2-2,annotation_only
1947,TCEB1_+_74884400.23-P1P2-2,annotation_only
1948,TCEB2_+_2827229.23-P1P2-1,annotation_only
1949,TCEB2_+_2827236.23-P1P2-1,annotation_only
1950,TCEB2_+_2827236.23-P1P2-2,annotation_only
1951,TCEB2_-_2827244.23-P1P2-1,annotation_only
1952,TCEB3_-_24070008.23-P1P2-2,annotation_only
1953,TCERG1_-_145826915.23-P1P2-1,annotation_only
1954,TCERG1_-_145826915.23-P1P2-2,annotation_only
1955,TCERG1_-_145827102.23-P1P2-1,annotation_only
1956,TCF12_+_57211164.23-P1-1,annotation_only
1957,TCF15_+_590907.23-P1P2-1,annotation_only
1958,TCF15_+_590907.23-P1P2-2,annotation_only
1959,TCF15_-_590923.23-P1P2-2,annotation_only
1960,TCF19_+_31126360.23-P1-2,annotation_only
1961,TCF24_-_67874776.23-P1P2-2,annotation_only
1962,TCF3_+_1652551.23-P1P2-1,annotation_only
1963,TCF3_+_1652551.23-P1P2-2,annotation_only
1964,TCF4_+_53255405.23-P1P2-1,annotation_only
1965,TCF4_+_53255405.23-P1P2-2,annotation_only
1966,TCF4_+_53255455.23-P1P2-1,annotation_only
1967,TCF7L1_-_85360585.23-P1P2-2,annotation_only
1968,TCF7L1_-_85360727.23-P1P2-1,annotation_only
1969,TCF7L2_+_114710021.23-P1P2-1,annotation_only
1970,TCFL5_-_61493047.23-P1P2-1,annotation_only
1971,TEAD1_+_12696005.23-P1P2-1,annotation_only
1972,TEAD2_+_49865620.23-P1P2-1,annotation_only
1973,TEAD3_-_35464693.23-P1P2-1,annotation_only
1974,TEAD3_-_35464693.23-P1P2-2,annotation_only
1975,TEAD3_-_35464797.23-P1P2-1,annotation_only
1976,TEAD3_-_35464797.23-P1P2-2,annotation_only
1977,TEAD3_-_35464801.23-P1P2-1,annotation_only
1978,TEAD3_-_35464801.23-P1P2-2,annotation_only
1979,TEAD4_-_3068607.23-P1P2-2,annotation_only
1980,TERF2_+_69419719.23-P1P2-1,annotation_only
1981,TERF2_+_69419744.23-P1P2-1,annotation_only
1982,TERF2_+_69419744.23-P1P2-2,annotation_only
1983,TERF2_+_69419852.23-P1P2-1,annotation_only
1984,TERF2_+_69419852.23-P1P2-2,annotation_only
1985,TET1_+_70320129.23-P1P2-1,annotation_only
1986,TET3_-_74273644.23-ENST00000409262.3-2,annotation_only
1987,TFAM_+_60145205.23-P1P2-1,annotation_only
1988,TFAM_+_60145205.23-P1P2-2,annotation_only
1989,TFAM_+_60145399.23-P1P2-1,annotation_only
1990,TFAM_+_60145399.23-P1P2-2,annotation_only
1991,TFAM_+_60145617.23-P1P2-1,annotation_only
1992,TFAM_+_60145617.23-P1P2-2,annotation_only
1993,TFAP2A_+_10412563.23-P1-1,annotation_only
1994,TFAP2A_+_10415245.23-P2-1,annotation_only
1995,TFAP2A_+_10415262.23-P2-2,annotation_only
1996,TFAP2A_-_10412405.23-P1-2,annotation_only
1997,TFAP2D_+_50681897.23-P1P2-2,annotation_only
1998,TFAP4_-_4322496.23-P1P2-1,annotation_only
1999,TFCP2L1_-_122042713.23-P1P2-2,annotation_only
2000,TFCP2L1_-_122042757.23-P1P2-1,annotation_only
2001,TFCP2L1_-_122042757.23-P1P2-2,annotation_only
2002,TFCP2_+_51566694.23-P1P2-2,annotation_only
2003,TFDP1_+_114238994.23-P1P2-1,annotation_only
2004,TFDP1_+_114238994.23-P1P2-2,annotation_only
2005,TFDP1_+_114239040.23-P1P2-1,annotation_only
2006,TFDP1_+_114239040.23-P1P2-2,annotation_only
2007,TFDP1_-_114239039.23-P1P2-1,annotation_only
2008,TFDP1_-_114239039.23-P1P2-2,annotation_only
2009,TFDP2_+_141747419.23-P1-2,annotation_only
2010,TFDP2_-_141747423.23-P1-2,annotation_only
2011,TFDP3_+_132352371.23-P1P2-1,annotation_only
2012,TFEB_+_41701498.23-P2-1,annotation_only
2013,TFEB_+_41703045.23-P1-1,annotation_only
2014,TFEB_+_41703045.23-P1-2,annotation_only
2015,TFEB_+_41703294.23-P1-1,annotation_only
2016,TFEB_-_41701552.23-P2-1,annotation_only
2017,TGFB1I1_+_31483507.23-P1P2-1,annotation_only
2018,TGFB1I1_+_31483507.23-P1P2-2,annotation_only
2019,TGFB1I1_+_31483517.23-P1P2-2,annotation_only
2020,TGIF1_+_3450597.23-P1P2-2,annotation_only
2021,TGIF1_-_3450224.23-P1P2-2,annotation_only
2022,TGIF2_+_35202035.23-P1P2-2,annotation_only
2023,TGIF2_-_35203457.23-P1P2-1,annotation_only
2024,THAP11_+_67876226.23-P1P2-1,annotation_only
2025,THAP11_+_67876226.23-P1P2-2,annotation_only
2026,THAP1_+_42698211.23-P1P2-1,annotation_only
2027,THAP1_+_42698211.23-P1P2-2,annotation_only
2028,THAP1_+_42698470.23-P1P2-2,annotation_only
2029,THAP1_-_42698284.23-P1P2-2,annotation_only
2030,THAP2_+_72056877.23-P1-1,annotation_only
2031,THAP2_+_72056877.23-P1-2,annotation_only
2032,THAP2_+_72058354.23-P2-2,annotation_only
2033,THAP4_-_242576370.23-P1P2-1,annotation_only
2034,THAP4_-_242576577.23-P1P2-1,annotation_only
2035,THAP5_+_108210139.23-P1P2-2,annotation_only
2036,THAP6_+_76439871.23-P1P2-1,annotation_only
2037,THAP7_-_21355855.23-P1P2-1,annotation_only
2038,THAP9_-_83821936.23-P1P2-1,annotation_only
2039,THRA_+_38219258.23-P1P2-1,annotation_only
2040,THRA_+_38219267.23-P1P2-1,annotation_only
2041,TIGD2_+_90034712.23-P1P2-2,annotation_only
2042,TIGD2_-_90034726.23-P1P2-2,annotation_only
2043,TIGD3_+_65122293.23-P1P2-2,annotation_only
2044,TIGD5_+_144680493.23-P1P2-1,annotation_only
2045,TIGD5_+_144680493.23-P1P2-2,annotation_only
2046,TIGD5_-_144680281.23-P1P2-2,annotation_only
2047,TIGD5_-_144680284.23-P1P2-2,annotation_only
2048,TIGD6_+_149380114.23-P1P2-1,annotation_only
2049,TIGD6_-_149380091.23-P1P2-1,annotation_only
2050,TIGD7_+_3355459.23-P1P2-2,annotation_only
2051,TLX1_+_102890870.23-P1P2-1,annotation_only
2052,TLX1_-_102891096.23-P1P2-2,annotation_only
2053,TLX2_-_74741625.23-P1P2-1,annotation_only
2054,TOPORS_+_32552597.23-P1P2-2,annotation_only
2055,TOX2_+_42543539.23-P1P2-1,annotation_only
2056,TOX2_+_42543542.23-P1P2-1,annotation_only
2057,TOX2_+_42543542.23-P1P2-2,annotation_only
2058,TOX3_+_52581015.23-P1P2-1,annotation_only
2059,TOX3_-_52581060.23-P1P2-2,annotation_only
2060,TOX4_-_21945558.23-P1P2-1,annotation_only
2061,TP53BP1_+_43785353.23-P1-1,annotation_only
2062,TP53BP1_+_43802602.23-P2-2,annotation_only
2063,TP53BP1_+_43802658.23-P2-2,annotation_only
2064,TP53BP1_-_43802635.23-P2-2,annotation_only
2065,TP53BP2_-_224033594.23-P1P2-1,annotation_only
2066,TP63_-_189507529.23-P1P2-1,annotation_only
2067,TP63_-_189507631.23-P1P2-2,annotation_only
2068,TP73_-_3569149.23-P1P2-2,annotation_only
2069,TP73_-_3569572.23-P1P2-1,annotation_only
2070,TPI1_-_6976675.23-P1P2-1,annotation_only
2071,TPI1_-_6976675.23-P1P2-2,annotation_only
2072,TPI1_-_6977161.23-P1P2-1,annotation_only
2073,TPRX1_+_48321945.23-ENST00000535759.1-2,annotation_only
2074,TPRX1_-_48321879.23-ENST00000535759.1-1,annotation_only
2075,TPRX1_-_48321892.23-ENST00000535759.1-1,annotation_only
2076,TRERF1_+_42419496.23-P1P2-1,annotation_only
2077,TRIM22_+_5711072.23-P1P2-1,annotation_only
2078,TRIM27_+_28891600.23-P1P2-1,annotation_only
2079,TRIM28_-_59056051.23-P1P2-1,annotation_only
2080,TRIM28_-_59056127.23-P1P2-1,annotation_only
2081,TRIM29_-_120008777.23-P1-1,annotation_only
2082,TSC22D1_+_45010971.23-P1P2-1,annotation_only
2083,TSC22D2_-_150126089.23-P1P2-1,annotation_only
2084,TSC22D4_+_100076860.23-P1P2-1,annotation_only
2085,TSHZ2_+_51588931.23-P1P2-1,annotation_only
2086,TSHZ2_+_51588931.23-P1P2-2,annotation_only
2087,TSHZ2_-_51588925.23-P1P2-2,annotation_only
2088,TSHZ2_-_51588961.23-P1P2-1,annotation_only
2089,TSHZ2_-_51588961.23-P1P2-2,annotation_only
2090,TSHZ3_-_31840342.23-P1P2-1,annotation_only
2091,TTF1_+_135282016.23-P1P2-1,annotation_only
2092,TTF1_+_135282175.23-P1P2-1,annotation_only
2093,TUB_-_8060341.23-ENST00000305253.4-2,annotation_only
2094,TULP3_-_2986453.23-P1-1,annotation_only
2095,UBP1_+_33481871.23-P1P2-1,annotation_only
2096,UBP1_+_33481871.23-P1P2-2,annotation_only
2097,UNCX_+_1272543.23-P1P2-1,annotation_only
2098,UNKL_-_1464628.23-P1P2-1,annotation_only
2099,UNKL_-_1464628.23-P1P2-2,annotation_only
2100,USF2_+_35759877.23-P1P2-1,annotation_only
2101,USF2_-_35760358.23-P1P2-2,annotation_only
2102,VAV1_-_6772764.23-P1P2-2,annotation_only
2103,VAX2_-_71127764.23-P1P2-1,annotation_only
2104,VEZF1_-_56065595.23-P1P2-1,annotation_only
2105,VEZF1_-_56065595.23-P1P2-2,annotation_only
2106,VPS72_+_151162397.23-P1P2-1,annotation_only
2107,VPS72_+_151162397.23-P1P2-2,annotation_only
2108,VPS72_+_151162587.23-P1P2-1,annotation_only
2109,VPS72_+_151162587.23-P1P2-2,annotation_only
2110,VPS72_+_151162629.23-P1P2-1,annotation_only
2111,VPS72_+_151162629.23-P1P2-2,annotation_only
2112,WDHD1_+_55493603.23-P1P2-1,annotation_only
2113,WDHD1_+_55493758.23-P1P2-1,annotation_only
2114,WDHD1_+_55493758.23-P1P2-2,annotation_only
2115,WDHD1_-_55493772.23-P1P2-1,annotation_only
2116,WDHD1_-_55493772.23-P1P2-2,annotation_only
2117,WDR82_+_52312633.23-P1P2-2,annotation_only
2118,WDR82_-_52312175.23-P1P2-1,annotation_only
2119,WDR82_-_52312175.23-P1P2-2,annotation_only
2120,WHSC1_-_1873146.23-P1P2-1,annotation_only
2121,WHSC1_-_1873146.23-P1P2-2,annotation_only
2122,WHSC1_-_1873356.23-P1P2-2,annotation_only
2123,WHSC1_-_1873555.23-P1P2-1,annotation_only
2124,WHSC1_-_1873555.23-P1P2-2,annotation_only
2125,WIZ_-_15543058.23-P1P2-1,annotation_only
2126,WIZ_-_15543058.23-P1P2-2,annotation_only
2127,WT1_-_32457053.23-P1P2-2,annotation_only
2128,XRCC5_-_216974149.23-P1P2-1,annotation_only
2129,XRCC5_-_216974149.23-P1P2-2,annotation_only
2130,XRCC5_-_216974154.23-P1P2-1,annotation_only
2131,XRCC5_-_216974154.23-P1P2-2,annotation_only
2132,XRCC5_-_216974305.23-P1P2-1,annotation_only
2133,XRCC5_-_216974305.23-P1P2-2,annotation_only
2134,XRCC6_+_42017343.23-P1P2-1,annotation_only
2135,XRCC6_+_42017343.23-P1P2-2,annotation_only
2136,XRCC6_-_42017356.23-P1P2-1,annotation_only
2137,XRCC6_-_42017356.23-P1P2-2,annotation_only
2138,XRCC6_-_42017698.23-P1P2-1,annotation_only
2139,YAF2_-_42631820.23-P1P2-1,annotation_only
2140,YAF2_-_42631820.23-P1P2-2,annotation_only
2141,YAF2_-_42631840.23-P1P2-2,annotation_only
2142,YAP1_-_101981213.23-P1P2-1,annotation_only
2143,YAP1_-_101981213.23-P1P2-2,annotation_only
2144,YBX1_+_43148082.23-P1P2-2,annotation_only
2145,YBX2_+_7197907.23-P1P2-2,annotation_only
2146,YEATS2_+_183415634.23-P1P2-2,annotation_only
2147,YEATS2_-_183415610.23-P1P2-1,annotation_only
2148,YEATS2_-_183415623.23-P1P2-1,annotation_only
2149,YWHAE_+_1303268.23-P1P2-1,annotation_only
2150,YWHAZ_+_101963975.23-P1P2-2,annotation_only
2151,YWHAZ_+_101964014.23-P1P2-1,annotation_only
2152,YY2_+_21874388.23-P1P2-1,annotation_only
2153,ZBED4_+_50247558.23-P1P2-2,annotation_only
2154,ZBED4_+_50247588.23-P1P2-1,annotation_only
2155,ZBED4_+_50247588.23-P1P2-2,annotation_only
2156,ZBED4_-_50247573.23-P1P2-2,annotation_only
2157,ZBTB10_+_81398505.23-P1P2-2,annotation_only
2158,ZBTB11_-_101395936.23-P1P2-1,annotation_only
2159,ZBTB11_-_101395985.23-P1P2-2,annotation_only
2160,ZBTB12_+_31869661.23-P1P2-1,annotation_only
2161,ZBTB12_+_31869661.23-P1P2-2,annotation_only
2162,ZBTB12_-_31869856.23-P1P2-1,annotation_only
2163,ZBTB12_-_31869856.23-P1P2-2,annotation_only
2164,ZBTB14_-_5295498.23-P1P2-1,annotation_only
2165,ZBTB14_-_5295498.23-P1P2-2,annotation_only
2166,ZBTB16_-_113930863.23-P1P2-1,annotation_only
2167,ZBTB16_-_113930863.23-P1P2-2,annotation_only
2168,ZBTB17_-_16302530.23-P1P2-1,annotation_only
2169,ZBTB17_-_16302540.23-P1P2-1,annotation_only
2170,ZBTB17_-_16302540.23-P1P2-2,annotation_only
2171,ZBTB20_+_114343820.23-P1-1,annotation_only
2172,ZBTB22_+_33285312.23-P1P2-1,annotation_only
2173,ZBTB22_+_33285502.23-P1P2-2,annotation_only
2174,ZBTB22_-_33285471.23-P1P2-1,annotation_only
2175,ZBTB24_+_109804377.23-P1P2-1,annotation_only
2176,ZBTB24_-_109804440.23-P1P2-1,annotation_only
2177,ZBTB2_+_151712672.23-P1P2-1,annotation_only
2178,ZBTB2_+_151712672.23-P1P2-2,annotation_only
2179,ZBTB2_-_151712690.23-P1P2-1,annotation_only
2180,ZBTB33_+_119384884.23-P1P2-2,annotation_only
2181,ZBTB33_-_119384653.23-P1P2-1,annotation_only
2182,ZBTB33_-_119384653.23-P1P2-2,annotation_only
2183,ZBTB34_+_129622705.23-P1P2-2,annotation_only
2184,ZBTB34_+_129622981.23-P1P2-1,annotation_only
2185,ZBTB34_-_129623018.23-P1P2-1,annotation_only
2186,ZBTB38_-_141121233.23-P1-1,annotation_only
2187,ZBTB39_+_57400259.23-P1P2-1,annotation_only
2188,ZBTB39_+_57400259.23-P1P2-2,annotation_only
2189,ZBTB39_-_57399930.23-P1P2-2,annotation_only
2190,ZBTB39_-_57399992.23-P1P2-2,annotation_only
2191,ZBTB40_-_22778575.23-P1P2-2,annotation_only
2192,ZBTB42_+_105266888.23-P1P2-1,annotation_only
2193,ZBTB42_+_105266888.23-P1P2-2,annotation_only
2194,ZBTB44_+_130184309.23-P1P2-1,annotation_only
2195,ZBTB44_+_130184754.23-P1P2-1,annotation_only
2196,ZBTB44_-_130184408.23-P1P2-1,annotation_only
2197,ZBTB44_-_130184408.23-P1P2-2,annotation_only
2198,ZBTB46_+_62462503.23-P1P2-1,annotation_only
2199,ZBTB46_+_62462503.23-P1P2-2,annotation_only
2200,ZBTB46_+_62462592.23-P1P2-1,annotation_only
2201,ZBTB46_-_62462570.23-P1P2-2,annotation_only
2202,ZBTB4_+_7382752.23-P2-1,annotation_only
2203,ZBTB4_+_7382936.23-P2-1,annotation_only
2204,ZBTB4_+_7382936.23-P2-2,annotation_only
2205,ZBTB4_+_7387533.23-P1-2,annotation_only
2206,ZBTB4_-_7387488.23-P1-1,annotation_only
2207,ZBTB4_-_7387488.23-P1-2,annotation_only
2208,ZBTB5_-_37465014.23-P1P2-1,annotation_only
2209,ZBTB7A_+_4066577.23-P1-1,annotation_only
2210,ZBTB7A_+_4066645.23-P1-1,annotation_only
2211,ZBTB7A_+_4066645.23-P1-2,annotation_only
2212,ZBTB7C_+_45935713.23-P1-2,annotation_only
2213,ZBTB9_-_33422432.23-P1P2-2,annotation_only
2214,ZC3H11A_+_203765121.23-P1P2-1,annotation_only
2215,ZC3H3_+_144623564.23-P1P2-2,annotation_only
2216,ZC3H3_+_144623587.23-P1P2-1,annotation_only
2217,ZC3H3_+_144623587.23-P1P2-2,annotation_only
2218,ZC3H3_-_144623405.23-P1P2-1,annotation_only
2219,ZC3H8_+_113012561.23-P1P2-1,annotation_only
2220,ZC3H8_+_113012561.23-P1P2-2,annotation_only
2221,ZC3H8_+_113012608.23-P1P2-1,annotation_only
2222,ZC3H8_+_113012608.23-P1P2-2,annotation_only
2223,ZC3H8_-_113012435.23-P1P2-1,annotation_only
2224,ZC3H8_-_113012435.23-P1P2-2,annotation_only
2225,ZCCHC11_+_53018698.23-P1P2-1,annotation_only
2226,ZCCHC11_+_53018701.23-P1P2-1,annotation_only
2227,ZCCHC6_-_88969258.23-P1P2-1,annotation_only
2228,ZEB1_-_31608210.23-P1-2,annotation_only
2229,ZEB2_-_145277723.23-P1-1,annotation_only
2230,ZFAT_-_135708735.23-P2-1,annotation_only
2231,ZFAT_-_135725177.23-P1-2,annotation_only
2232,ZFAT_-_135725256.23-P1-1,annotation_only
2233,ZFAT_-_135725300.23-P1-1,annotation_only
2234,ZFHX2_+_24020931.23-P1-2,annotation_only
2235,ZFHX2_+_24024914.23-P2-1,annotation_only
2236,ZFHX2_+_24024914.23-P2-2,annotation_only
2237,ZFHX2_+_24025076.23-P2-1,annotation_only
2238,ZFHX2_-_24020715.23-P1-1,annotation_only
2239,ZFHX2_-_24020970.23-P1-2,annotation_only
2240,ZFHX3_+_73092701.23-P1P2-1,annotation_only
2241,ZFHX3_+_73092701.23-P1P2-2,annotation_only
2242,ZFHX3_-_73092773.23-P1P2-1,annotation_only
2243,ZFHX3_-_73092892.23-P1P2-1,annotation_only
2244,ZFHX4_+_77593654.23-P1P2-2,annotation_only
2245,ZFP14_+_36870063.23-P1P2-2,annotation_only
2246,ZFP14_-_36870045.23-P1P2-1,annotation_only
2247,ZFP2_-_178323085.23-P1P2-1,annotation_only
2248,ZFP30_-_38146347.23-P1P2-2,annotation_only
2249,ZFP36L1_+_69259726.23-P1-1,annotation_only
2250,ZFP36L1_+_69259764.23-P1-1,annotation_only
2251,ZFP36L1_+_69262743.23-P2-1,annotation_only
2252,ZFP36L1_-_69259739.23-P1-1,annotation_only
2253,ZFP42_-_188916985.23-P1-1,annotation_only
2254,ZFP42_-_188916994.23-P1-1,annotation_only
2255,ZFP57_-_29648883.23-P1P2-1,annotation_only
2256,ZFP57_-_29648893.23-P1P2-1,annotation_only
2257,ZFP62_-_180288220.23-P1P2-1,annotation_only
2258,ZFP62_-_180288220.23-P1P2-2,annotation_only
2259,ZFP62_-_180288226.23-P1P2-1,annotation_only
2260,ZFP62_-_180288229.23-P1P2-2,annotation_only
2261,ZFP82_+_36909518.23-P1P2-2,annotation_only
2262,ZFP90_+_68573231.23-P1-2,annotation_only
2263,ZFP91_+_58346598.23-P1P2-2,annotation_only
2264,ZFPM1_+_88519702.23-P1P2-2,annotation_only
2265,ZFPM1_+_88519733.23-P1P2-1,annotation_only
2266,ZFPM1_+_88519733.23-P1P2-2,annotation_only
2267,ZFPM1_-_88519713.23-P1P2-2,annotation_only
2268,ZFPM2_-_106331079.23-P1P2-1,annotation_only
2269,ZFYVE20_+_15140527.23-P1P2-1,annotation_only
2270,ZFYVE20_+_15140527.23-P1P2-2,annotation_only
2271,ZFYVE20_+_15140609.23-P1P2-1,annotation_only
2272,ZFYVE20_+_15140609.23-P1P2-2,annotation_only
2273,ZFYVE20_-_15140641.23-P1P2-2,annotation_only
2274,ZGPAT_+_62339092.23-P1P2-1,annotation_only
2275,ZHX3_+_39946314.23-P1P2-1,annotation_only
2276,ZHX3_+_39946314.23-P1P2-2,annotation_only
2277,ZHX3_-_39946063.23-P1P2-2,annotation_only
2278,ZHX3_-_39946293.23-P1P2-1,annotation_only
2279,ZIC1_-_147127394.23-P1P2-1,annotation_only
2280,ZIC2_-_100634274.23-P1P2-1,annotation_only
2281,ZIC3_+_136648661.23-P1P2-1,annotation_only
2282,ZIC3_+_136648661.23-P1P2-2,annotation_only
2283,ZIC4_+_147124065.23-P2-1,annotation_only
2284,ZIC4_-_147110083.23-P1-1,annotation_only
2285,ZIC4_-_147110107.23-P1-1,annotation_only
2286,ZIK1_+_58095767.23-P1P2-1,annotation_only
2287,ZIK1_-_58095757.23-P1P2-1,annotation_only
2288,ZIM3_+_57656365.23-ENST00000269834.1-1,annotation_only
2289,ZKSCAN1_+_99613261.23-P1P2-2,annotation_only
2290,ZKSCAN1_-_99613608.23-P1P2-1,annotation_only
2291,ZKSCAN2_-_25268864.23-P1P2-1,annotation_only
2292,ZKSCAN4_-_28219991.23-P1P2-2,annotation_only
2293,ZMAT2_-_140080084.23-P1-1,annotation_only
2294,ZMAT2_-_140080084.23-P1-2,annotation_only
2295,ZMAT2_-_140080097.23-P1-1,annotation_only
2296,ZMAT2_-_140080097.23-P1-2,annotation_only
2297,ZMAT2_-_140080537.23-P1-1,annotation_only
2298,ZMAT2_-_140080537.23-P1-2,annotation_only
2299,ZMAT3_-_178789610.23-P1P2-1,annotation_only
2300,ZMAT3_-_178789610.23-P1P2-2,annotation_only
2301,ZNF100_+_21950296.23-P1P2-1,annotation_only
2302,ZNF100_-_21950100.23-P1P2-1,annotation_only
2303,ZNF101_+_19779678.23-P1P2-2,annotation_only
2304,ZNF101_-_19779823.23-P1P2-1,annotation_only
2305,ZNF112_-_44860500.23-P1P2-1,annotation_only
2306,ZNF121_+_9694970.23-P1P2-2,annotation_only
2307,ZNF124_+_247321024.23-P1P2-2,annotation_only
2308,ZNF124_-_247321193.23-P1P2-1,annotation_only
2309,ZNF124_-_247321193.23-P1P2-2,annotation_only
2310,ZNF131_+_43121840.23-P1P2-1,annotation_only
2311,ZNF131_+_43121840.23-P1P2-2,annotation_only
2312,ZNF131_-_43121261.23-P1P2-2,annotation_only
2313,ZNF132_+_58951445.23-P1P2-1,annotation_only
2314,ZNF142_+_219524241.23-P1P2-2,annotation_only
2315,ZNF142_+_219524317.23-P1P2-1,annotation_only
2316,ZNF142_+_219524317.23-P1P2-2,annotation_only
2317,ZNF142_-_219524128.23-P1P2-1,annotation_only
2318,ZNF142_-_219524128.23-P1P2-2,annotation_only
2319,ZNF143_+_9482819.23-P1P2-1,annotation_only
2320,ZNF143_+_9483027.23-P1P2-1,annotation_only
2321,ZNF143_+_9483027.23-P1P2-2,annotation_only
2322,ZNF143_-_9482926.23-P1P2-1,annotation_only
2323,ZNF148_+_125094078.23-P1P2-1,annotation_only
2324,ZNF165_+_28048544.23-P1P2-2,annotation_only
2325,ZNF174_+_3451216.23-P1P2-2,annotation_only
2326,ZNF174_+_3451643.23-P1P2-1,annotation_only
2327,ZNF175_+_52074569.23-P1P2-2,annotation_only
2328,ZNF177_-_9435197.23-P1-1,annotation_only
2329,ZNF17_-_57922582.23-P1P2-2,annotation_only
2330,ZNF200_+_3285092.23-P1P2-1,annotation_only
2331,ZNF205_+_3162605.23-P1P2-2,annotation_only
2332,ZNF205_-_3162765.23-P1P2-1,annotation_only
2333,ZNF207_+_30677197.23-P1-1,annotation_only
2334,ZNF207_+_30677197.23-P1-2,annotation_only
2335,ZNF207_+_30677634.23-P1-1,annotation_only
2336,ZNF207_-_30677224.23-P1-1,annotation_only
2337,ZNF207_-_30677224.23-P1-2,annotation_only
2338,ZNF208_+_22193296.23-P1P2-1,annotation_only
2339,ZNF211_+_58144577.23-P1P2-1,annotation_only
2340,ZNF211_-_58144651.23-P1P2-2,annotation_only
2341,ZNF213_-_3185173.23-P1P2-2,annotation_only
2342,ZNF217_+_52209875.23-P1-1,annotation_only
2343,ZNF217_-_52210103.23-P1-1,annotation_only
2344,ZNF219_-_21566398.23-P1P2-1,annotation_only
2345,ZNF219_-_21566780.23-P1P2-2,annotation_only
2346,ZNF221_-_44455408.23-P1P2-1,annotation_only
2347,ZNF230_+_44507419.23-P1P2-1,annotation_only
2348,ZNF230_+_44507419.23-P1P2-2,annotation_only
2349,ZNF232_-_5026364.23-P2-2,annotation_only
2350,ZNF235_+_44809125.23-P1P2-2,annotation_only
2351,ZNF236_+_74534557.23-P1P2-2,annotation_only
2352,ZNF236_+_74534757.23-P1P2-1,annotation_only
2353,ZNF236_+_74534971.23-P1P2-1,annotation_only
2354,ZNF23_-_71496122.23-P1-2,annotation_only
2355,ZNF23_-_71523232.23-P2-2,annotation_only
2356,ZNF248_+_38146989.23-P1P2-2,annotation_only
2357,ZNF250_+_146127273.23-P1P2-1,annotation_only
2358,ZNF257_+_22235573.23-P1P2-1,annotation_only
2359,ZNF257_+_22235573.23-P1P2-2,annotation_only
2360,ZNF25_+_38265483.23-P1P2-2,annotation_only
2361,ZNF25_+_38265503.23-P1P2-2,annotation_only
2362,ZNF260_-_37019122.23-P1P2-1,annotation_only
2363,ZNF263_-_3333526.23-P1-1,annotation_only
2364,ZNF267_+_31895874.23-P2-2,annotation_only
2365,ZNF26_+_133563034.23-P1P2-2,annotation_only
2366,ZNF26_-_133563014.23-P1P2-2,annotation_only
2367,ZNF273_+_64342933.23-P2-1,annotation_only
2368,ZNF273_+_64342933.23-P2-2,annotation_only
2369,ZNF273_+_64343327.23-P2-1,annotation_only
2370,ZNF273_+_64343327.23-P2-2,annotation_only
2371,ZNF273_-_64343048.23-P2-1,annotation_only
2372,ZNF273_-_64343048.23-P2-2,annotation_only
2373,ZNF276_-_89788005.23-P1P2-2,annotation_only
2374,ZNF280C_+_129402847.23-P1P2-2,annotation_only
2375,ZNF280C_-_129402781.23-P1P2-1,annotation_only
2376,ZNF280D_-_57025663.23-P1P2-1,annotation_only
2377,ZNF280D_-_57025668.23-P1P2-1,annotation_only
2378,ZNF281_+_200378777.23-P1P2-1,annotation_only
2379,ZNF281_+_200378777.23-P1P2-2,annotation_only
2380,ZNF281_+_200379151.23-P1P2-1,annotation_only
2381,ZNF281_+_200379151.23-P1P2-2,annotation_only
2382,ZNF281_+_200379154.23-P1P2-1,annotation_only
2383,ZNF281_+_200379154.23-P1P2-2,annotation_only
2384,ZNF282_+_148892774.23-P1P2-2,annotation_only
2385,ZNF287_+_16472453.23-P1P2-1,annotation_only
2386,ZNF296_-_45579699.23-P1P2-1,annotation_only
2387,ZNF296_-_45579699.23-P1P2-2,annotation_only
2388,ZNF2_-_95831611.23-P1P2-1,annotation_only
2389,ZNF311_-_28973251.23-P1P2-2,annotation_only
2390,ZNF311_-_28973275.23-P1P2-2,annotation_only
2391,ZNF317_+_9251166.23-P1P2-2,annotation_only
2392,ZNF317_+_9251231.23-P1P2-1,annotation_only
2393,ZNF317_-_9251123.23-P1P2-1,annotation_only
2394,ZNF317_-_9251123.23-P1P2-2,annotation_only
2395,ZNF324B_+_58963395.23-P1P2-2,annotation_only
2396,ZNF330_+_142142120.23-P1P2-2,annotation_only
2397,ZNF330_-_142142288.23-P1P2-1,annotation_only
2398,ZNF331_+_54058093.23-P1-2,annotation_only
2399,ZNF331_-_54058111.23-P1-2,annotation_only
2400,ZNF333_+_14800973.23-P1P2-1,annotation_only
2401,ZNF333_-_14800935.23-P1P2-1,annotation_only
2402,ZNF333_-_14800950.23-P1P2-1,annotation_only
2403,ZNF333_-_14800950.23-P1P2-2,annotation_only
2404,ZNF334_+_45142134.23-P1P2-2,annotation_only
2405,ZNF335_+_44600782.23-P1P2-1,annotation_only
2406,ZNF335_+_44600782.23-P1P2-2,annotation_only
