,cell_count,type,distance_0,pval_0,distance_1,pval_1,distance_2,pval_2,distance_3,pval_3,distance_4,pval_4,distance_5,pval_5,distance_6,pval_6,distance_7,pval_7,distance_8,pval_8,distance_9,pval_9,distance_10,pval_10,distance_11,pval_11,distance_12,pval_12,distance_13,pval_13,distance_14,pval_14,distance_15,pval_15,distance_16,pval_16,distance_17,pval_17,distance_18,pval_18,distance_19,pval_19,distance_mean,pval_mean,pval_mean_log,distance_mean_log
TULP4:P1P2,361,targeting,23.95220947265625,0.0,25.34246826171875,0.0,23.17657470703125,0.0,23.39019775390625,0.0,24.7320556640625,0.0,22.12274169921875,0.0,19.22369384765625,0.0,23.01031494140625,0.0,23.93817138671875,0.0,24.73016357421875,0.0,23.82769775390625,0.0,23.74249267578125,0.0,18.90802001953125,0.0,20.59503173828125,0.0,30.05975341796875,0.0,20.42315673828125,0.0,17.89849853515625,0.0,22.98382568359375,0.0,22.86358642578125,0.0,19.17828369140625,0.0,22.70494689941406,0.0,5.0,1.3561204905435953
ZNF763:P1P2,771,targeting,6.5296630859375,0.0,7.654541015625,0.002,8.6463623046875,0.002,7.0921630859375,0.001,8.60205078125,0.0,6.6727294921875,0.004,6.1080322265625,0.004,6.0086669921875,0.008,7.255126953125,0.001,8.03173828125,0.001,6.3653564453125,0.005,7.786376953125,0.003,5.2056884765625,0.01,6.1976318359375,0.003,11.01611328125,0.0,7.0928955078125,0.0,4.2354736328125,0.026,8.74169921875,0.0,6.0338134765625,0.008,5.4207763671875,0.012,7.034844970703125,0.0045000000000000005,2.3458234581220396,0.8472545311794312
MSX1:P1P2,1170,targeting,2.5081787109375,0.103,2.98828125,0.061,3.7923583984375,0.011,3.1846923828125,0.034,3.837158203125,0.019,2.5247802734375,0.099,2.3343505859375,0.117,2.320068359375,0.157,2.941162109375,0.059,3.595703125,0.025,2.6273193359375,0.086,3.224853515625,0.022,1.8924560546875,0.268,2.179931640625,0.136,4.5498046875,0.005,2.8118896484375,0.066,1.8267822265625,0.284,3.821044921875,0.012,1.8172607421875,0.334,2.3504638671875,0.121,2.856427001953125,0.10095000000000001,0.9958506580999409,0.4558231298304778
ZNF676:ENST00000397121.2,484,targeting,6.7911376953125,0.019,6.758056640625,0.032,6.3995361328125,0.031,7.0699462890625,0.018,7.227294921875,0.012,6.7740478515625,0.022,5.4007568359375,0.063,6.0826416015625,0.051,6.79248046875,0.025,7.678955078125,0.007,7.0379638671875,0.016,7.145263671875,0.015,5.4683837890625,0.057,5.9481201171875,0.039,9.55712890625,0.001,5.2017822265625,0.064,4.8968505859375,0.107,6.5174560546875,0.03,6.1202392578125,0.037,5.5023193359375,0.05,6.51851806640625,0.03480000000000001,1.4582959767157115,0.8141488735333073
TFEB:P2,335,targeting,3.1929931640625,0.647,3.05908203125,0.699,3.6456298828125,0.519,3.0599365234375,0.661,2.918701171875,0.677,3.6014404296875,0.455,3.3323974609375,0.564,2.7230224609375,0.792,3.593505859375,0.506,4.0439453125,0.409,3.0430908203125,0.705,3.4755859375,0.526,3.1546630859375,0.606,3.4605712890625,0.513,3.866943359375,0.457,3.2017822265625,0.616,3.8026123046875,0.417,3.636474609375,0.48,2.3206787109375,0.9,3.7496337890625,0.448,3.344134521484375,0.5798500000000001,0.236676848793488,0.5242837390909328
OR2T5,489,negative control,1.9586181640625,0.816,2.03857421875,0.784,1.7364501953125,0.893,2.2069091796875,0.698,2.568603515625,0.526,1.406982421875,0.949,1.949462890625,0.769,2.409423828125,0.603,1.733642578125,0.869,2.2725830078125,0.642,2.1239013671875,0.722,2.4417724609375,0.57,1.955810546875,0.79,1.6729736328125,0.892,3.18115234375,0.358,1.5355224609375,0.929,1.5782470703125,0.913,2.495361328125,0.529,2.1583251953125,0.735,1.8250732421875,0.832,2.062469482421875,0.74095,0.1302052363501819,0.3143875311788914
NCL:P2,419,targeting,10.6121826171875,0.003,8.7138671875,0.011,8.1353759765625,0.019,10.1314697265625,0.003,8.5107421875,0.017,10.3953857421875,0.001,11.5045166015625,0.004,11.0469970703125,0.004,9.44970703125,0.009,9.0458984375,0.007,10.9215087890625,0.004,8.927001953125,0.011,12.7564697265625,0.001,11.9835205078125,0.004,5.917236328125,0.065,10.7840576171875,0.003,13.5245361328125,0.0,8.152099609375,0.009,11.0960693359375,0.004,11.9134521484375,0.0,10.176104736328124,0.008950000000000003,2.0476919903378747,1.0075815682508085
ZNF503:P1P2,1142,targeting,7.3927001953125,0.0,6.16845703125,0.0,6.4027099609375,0.001,7.2918701171875,0.001,5.48046875,0.001,7.7840576171875,0.0,7.5504150390625,0.001,7.2364501953125,0.0,6.47412109375,0.0,6.424560546875,0.0,7.65771484375,0.0,6.2076416015625,0.0,9.2686767578125,0.0,8.6697998046875,0.0,4.2685546875,0.01,7.6656494140625,0.0,9.5826416015625,0.0,5.7296142578125,0.001,7.9222412109375,0.0,8.5914306640625,0.0,7.18848876953125,0.00075,3.1191864077192086,0.8566375985835288
ZNF580:P2,1211,targeting,6.4710693359375,0.001,6.250732421875,0.0,7.4044189453125,0.0,7.0352783203125,0.0,7.5787353515625,0.001,6.7689208984375,0.0,5.4688720703125,0.003,5.3052978515625,0.003,6.726806640625,0.0,7.203369140625,0.0,5.8382568359375,0.001,7.000244140625,0.0,5.1002197265625,0.003,6.6990966796875,0.0,8.559814453125,0.0,6.3961181640625,0.0,4.36083984375,0.003,6.871826171875,0.0,4.7955322265625,0.004,4.9093017578125,0.003,6.337237548828125,0.0010999999999999998,2.954677021213343,0.8018999867862215
HSFY1:ENST00000307393.2,1093,targeting,1.1224365234375,0.778,1.3092041015625,0.635,1.4232177734375,0.565,1.6934814453125,0.367,1.517578125,0.453,1.6170654296875,0.427,1.3389892578125,0.56,1.509521484375,0.504,1.16015625,0.763,1.422607421875,0.537,1.371337890625,0.575,1.536376953125,0.446,1.2738037109375,0.627,1.3795166015625,0.577,2.62841796875,0.086,1.107666015625,0.762,1.1865234375,0.68,1.719970703125,0.323,1.2977294921875,0.649,1.365966796875,0.573,1.449078369140625,0.54435,0.2641137945956436,0.16109187364574962
NR4A2:P1,964,targeting,4.7076416015625,0.005,4.666015625,0.009,4.2518310546875,0.017,4.8131103515625,0.005,4.566650390625,0.011,4.5430908203125,0.012,3.3375244140625,0.059,4.3079833984375,0.011,4.639404296875,0.01,5.0064697265625,0.006,5.0164794921875,0.011,4.452392578125,0.017,3.4739990234375,0.049,3.9088134765625,0.026,6.9232177734375,0.002,3.681396484375,0.028,2.861328125,0.116,4.0740966796875,0.025,4.2198486328125,0.022,3.2130126953125,0.054,4.33321533203125,0.02475,1.6062493596519196,0.6368102711228378
NR1H4:P1P2,409,targeting,2.379150390625,0.766,2.3260498046875,0.805,3.143798828125,0.464,3.243408203125,0.428,3.0628662109375,0.474,3.56494140625,0.325,2.953125,0.52,3.041748046875,0.537,3.0245361328125,0.518,3.5450439453125,0.365,2.658447265625,0.615,3.3323974609375,0.368,2.48681640625,0.65,3.16796875,0.447,4.2943115234375,0.234,3.018798828125,0.48,2.236328125,0.78,3.4503173828125,0.309,2.271728515625,0.799,2.730224609375,0.586,2.996600341796875,0.5235000000000001,0.28107501808573165,0.4766288247186614
RB1CC1:P2,476,targeting,1.7540283203125,0.894,2.173095703125,0.747,1.4610595703125,0.954,2.0672607421875,0.767,1.857177734375,0.811,2.0504150390625,0.734,1.7818603515625,0.854,2.4307861328125,0.627,1.57470703125,0.922,2.072021484375,0.749,2.0645751953125,0.761,2.103759765625,0.727,1.9969482421875,0.756,1.2625732421875,0.979,2.60107421875,0.553,1.3426513671875,0.965,2.0706787109375,0.748,2.13330078125,0.68,2.1666259765625,0.763,2.3040771484375,0.622,1.963433837890625,0.7806499999999998,0.10753807274793213,0.2930162713700575
POU6F2:ENST00000518318.2,363,targeting,5.916015625,0.113,6.3707275390625,0.08,3.70068359375,0.453,5.3701171875,0.14,5.7049560546875,0.117,5.236083984375,0.136,5.494873046875,0.12,6.852783203125,0.052,4.9627685546875,0.174,4.7476806640625,0.188,6.893310546875,0.06,5.6329345703125,0.107,5.576416015625,0.096,4.15771484375,0.271,6.6036376953125,0.078,3.782958984375,0.355,5.813232421875,0.089,4.6546630859375,0.217,6.9052734375,0.055,5.63232421875,0.103,5.500457763671875,0.15020000000000003,0.8233011538814283,0.7403988342149631
ZNF765:P2,771,targeting,1.728271484375,0.637,1.6324462890625,0.673,1.3135986328125,0.842,1.8392333984375,0.526,1.848388671875,0.511,1.9239501953125,0.457,1.59765625,0.637,1.6129150390625,0.711,1.270751953125,0.861,1.298583984375,0.833,2.09423828125,0.403,1.474853515625,0.715,2.0357666015625,0.432,1.9344482421875,0.474,2.094482421875,0.404,1.2098388671875,0.85,2.0831298828125,0.413,1.832763671875,0.539,1.8863525390625,0.513,1.9974365234375,0.445,1.735455322265625,0.5938,0.22635249298407936,0.23941343763101997
ZNF816:P1,419,targeting,2.1195068359375,0.846,2.64599609375,0.689,3.0235595703125,0.538,2.2166748046875,0.811,2.88818359375,0.542,2.6251220703125,0.609,3.2135009765625,0.428,2.8448486328125,0.603,2.546630859375,0.681,2.86279296875,0.565,2.0208740234375,0.876,3.067626953125,0.461,3.2220458984375,0.462,3.6258544921875,0.294,3.627685546875,0.356,3.7974853515625,0.266,2.9468994140625,0.512,4.082763671875,0.213,3.1068115234375,0.544,4.1038818359375,0.258,3.029437255859375,0.5277000000000001,0.2776046759504681,0.481361962042573
VSX1:P1P2,496,targeting,3.50634765625,0.266,3.0806884765625,0.387,2.4964599609375,0.572,3.866455078125,0.187,3.9273681640625,0.18,3.414794921875,0.279,3.41455078125,0.271,3.539306640625,0.252,3.2674560546875,0.34,3.2415771484375,0.292,3.557373046875,0.254,4.1002197265625,0.135,3.169189453125,0.329,3.1689453125,0.314,4.4764404296875,0.142,2.448486328125,0.566,3.072509765625,0.326,3.0025634765625,0.355,3.03369140625,0.433,2.7410888671875,0.482,3.326275634765625,0.31809999999999994,0.4974226783413741,0.5219582345701498
ARNT2:P1P2,685,targeting,3.4561767578125,0.214,2.99853515625,0.314,3.3306884765625,0.223,3.8660888671875,0.128,3.59765625,0.144,3.6876220703125,0.136,3.9129638671875,0.112,3.3421630859375,0.204,2.906494140625,0.336,2.53955078125,0.442,3.6636962890625,0.171,3.0791015625,0.275,4.20703125,0.07,4.2515869140625,0.078,2.9278564453125,0.344,3.4608154296875,0.149,3.8226318359375,0.13,3.047119140625,0.276,3.660888671875,0.174,3.5177001953125,0.178,3.463818359375,0.2049,0.6884368466800871,0.5395551097917737
PKNOX2:P1P2,348,targeting,3.6324462890625,0.461,4.11865234375,0.381,4.3468017578125,0.316,4.0792236328125,0.329,4.692138671875,0.241,3.0240478515625,0.606,3.2713623046875,0.527,3.3048095703125,0.562,3.4384765625,0.478,3.216796875,0.585,4.0738525390625,0.368,3.93994140625,0.349,3.0894775390625,0.599,3.5452880859375,0.5,5.77197265625,0.118,3.4566650390625,0.493,2.2579345703125,0.853,4.06103515625,0.339,3.8626708984375,0.462,2.8194580078125,0.704,3.700152587890625,0.46355,0.33389404580755483,0.5682196339892909
COX20:P1P2,537,targeting,8.9072265625,0.004,9.0733642578125,0.004,9.94384765625,0.0,10.059814453125,0.004,10.3729248046875,0.0,9.876708984375,0.0,8.29443359375,0.007,8.586181640625,0.006,9.6954345703125,0.001,10.2667236328125,0.003,8.3720703125,0.004,9.6221923828125,0.001,7.887451171875,0.003,8.8206787109375,0.002,11.2327880859375,0.0,8.7357177734375,0.003,8.2431640625,0.007,11.0648193359375,0.002,8.446044921875,0.008,8.743408203125,0.006,9.312249755859375,0.0032500000000000007,2.486782399932061,0.9690546153016228
SOX4:P2,815,targeting,2.3929443359375,0.271,2.70556640625,0.19,2.5526123046875,0.241,2.1717529296875,0.307,2.059326171875,0.361,2.78857421875,0.153,3.4107666015625,0.085,2.7882080078125,0.186,2.433349609375,0.242,2.75830078125,0.169,2.5386962890625,0.239,3.235107421875,0.088,3.6556396484375,0.064,3.0299072265625,0.118,3.8094482421875,0.052,2.516845703125,0.214,3.489013671875,0.076,3.072998046875,0.1,2.9117431640625,0.16,4.1666259765625,0.031,2.924371337890625,0.16735,0.7763483328128198,0.46603251868162343
"TGIF2LY:ENST00000321217.4,ENST00000559055.2",878,targeting,1.6484375,0.566,1.2930908203125,0.77,1.552001953125,0.611,1.880615234375,0.404,1.4183349609375,0.67,1.816650390625,0.413,2.206787109375,0.252,1.8782958984375,0.413,1.4254150390625,0.661,1.0413818359375,0.888,1.911865234375,0.382,1.2269287109375,0.793,2.362060546875,0.217,2.396484375,0.2,0.6990966796875,0.995,2.181884765625,0.28,2.814697265625,0.111,1.4229736328125,0.667,2.06103515625,0.342,2.23974609375,0.222,1.77388916015625,0.49284999999999995,0.3072764272991098,0.2489264798494919
TGIF2LX:P1P2,949,targeting,0.934326171875,0.946,1.3028564453125,0.728,1.60498046875,0.537,1.546630859375,0.54,1.7154541015625,0.414,1.300048828125,0.674,1.162109375,0.798,1.468017578125,0.608,1.183349609375,0.811,1.7730712890625,0.388,1.1614990234375,0.787,1.789306640625,0.384,0.755126953125,0.967,0.6258544921875,0.995,2.9866943359375,0.087,1.096435546875,0.794,0.927001953125,0.916,1.9224853515625,0.297,1.1591796875,0.837,1.22412109375,0.739,1.381927490234375,0.6623500000000001,0.17890590252723343,0.14048525619502722
CENPBD1:P1P2,418,targeting,2.5584716796875,0.678,2.550537109375,0.673,1.9312744140625,0.879,2.3548583984375,0.714,2.47412109375,0.682,2.5858154296875,0.624,2.8914794921875,0.524,3.0743408203125,0.487,1.7841796875,0.917,2.08544921875,0.844,3.0677490234375,0.493,2.735595703125,0.553,3.5504150390625,0.31,2.5157470703125,0.675,3.007568359375,0.545,1.9449462890625,0.872,3.1619873046875,0.411,2.374267578125,0.706,3.1031494140625,0.485,3.2286376953125,0.401,2.649029541015625,0.62365,0.2050521096226788,0.4230868014186128
ZNF827:P1P2,590,targeting,8.6141357421875,0.001,8.495361328125,0.003,8.4222412109375,0.0,10.1439208984375,0.003,8.543212890625,0.002,10.2518310546875,0.001,11.0426025390625,0.0,10.4622802734375,0.002,8.88916015625,0.001,8.28955078125,0.005,9.0960693359375,0.001,9.395751953125,0.001,11.0936279296875,0.0,10.6217041015625,0.0,8.00732421875,0.009,9.3812255859375,0.0,10.7825927734375,0.0,9.4326171875,0.001,10.0159912109375,0.0,10.9066162109375,0.0,9.594390869140625,0.0015000000000000002,2.8210230527068303,0.9820174073603426
HMGA2:P1P2,394,targeting,6.320556640625,0.07,6.1248779296875,0.067,7.059326171875,0.045,6.4290771484375,0.055,7.6905517578125,0.018,6.6875,0.043,5.4697265625,0.087,5.64599609375,0.091,6.471435546875,0.058,7.319580078125,0.026,6.770751953125,0.043,6.8187255859375,0.038,5.9947509765625,0.065,6.467041015625,0.06,9.1702880859375,0.008,6.247802734375,0.055,4.90234375,0.15,6.3431396484375,0.038,6.1024169921875,0.069,4.916259765625,0.118,6.447607421875,0.06020000000000001,1.220331372792852,0.8093985865352813
MLLT10:P1P2,763,targeting,10.8597412109375,0.0,11.80615234375,0.0,12.6212158203125,0.0,11.1766357421875,0.0,13.3447265625,0.0,10.9183349609375,0.0,10.1041259765625,0.0,10.3216552734375,0.0,11.332275390625,0.0,12.64501953125,0.0,10.5653076171875,0.0,12.198974609375,0.0,9.8736572265625,0.0,10.6700439453125,0.0,16.26123046875,0.0,10.8087158203125,0.0,7.8270263671875,0.0,13.1650390625,0.0,10.2208251953125,0.0,9.5504150390625,0.0,11.313555908203124,0.0,5.0,1.0535991273474614
ZBTB7C:P2,804,targeting,7.483154296875,0.001,7.8077392578125,0.002,9.391357421875,0.0,7.9637451171875,0.002,9.3214111328125,0.0,7.45458984375,0.001,6.734375,0.002,6.4302978515625,0.003,8.192626953125,0.0,8.649169921875,0.0,6.920654296875,0.002,8.0665283203125,0.001,6.26904296875,0.003,7.993896484375,0.0,10.7347412109375,0.0,8.796875,0.0,5.005126953125,0.013,9.3902587890625,0.001,6.776611328125,0.001,6.0404052734375,0.005,7.77113037109375,0.0018499999999999999,2.730487055782084,0.8904841948914125
LIN28B:P1P2,618,targeting,2.36376953125,0.471,3.2061767578125,0.238,3.52587890625,0.153,2.775146484375,0.303,3.8768310546875,0.086,2.8193359375,0.253,2.4447021484375,0.376,2.64453125,0.337,2.9835205078125,0.229,3.8372802734375,0.106,2.4404296875,0.428,3.472412109375,0.153,1.918212890625,0.66,2.579833984375,0.3,5.6297607421875,0.016,2.879150390625,0.274,1.6839599609375,0.73,4.1700439453125,0.075,2.544189453125,0.406,2.542236328125,0.334,3.0168701171875,0.29639999999999994,0.5281071486294197,0.4795566132565344
KDM5B:P1P2,889,targeting,11.3702392578125,0.0,10.4892578125,0.0,9.2281494140625,0.0,10.891357421875,0.0,9.54541015625,0.0,11.4949951171875,0.0,12.6234130859375,0.0,12.6632080078125,0.0,10.31982421875,0.0,9.6649169921875,0.0,12.3092041015625,0.0,10.240966796875,0.0,14.0550537109375,0.0,12.7940673828125,0.0,7.8154296875,0.0,11.7686767578125,0.0,14.8387451171875,0.0,9.721923828125,0.0,12.9749755859375,0.0,13.3775634765625,0.0,11.409368896484375,0.0,5.0,1.0572616223012439
OR4C45,674,negative control,7.2977294921875,0.004,7.1251220703125,0.002,7.8836669921875,0.004,7.3580322265625,0.005,7.28515625,0.003,6.3232421875,0.009,4.7130126953125,0.026,6.214111328125,0.005,7.3712158203125,0.004,8.0137939453125,0.003,7.3160400390625,0.005,7.3203125,0.001,4.911865234375,0.034,6.1207275390625,0.008,9.8397216796875,0.0,6.4234619140625,0.003,4.653564453125,0.024,7.348388671875,0.001,6.0369873046875,0.008,5.178955078125,0.021,6.73675537109375,0.008499999999999999,2.0700704399154124,0.8284507772898883
OR51F2,555,negative control,3.9945068359375,0.119,5.043701171875,0.052,3.4212646484375,0.201,4.532958984375,0.067,5.01708984375,0.045,2.9422607421875,0.273,2.7886962890625,0.32,4.1590576171875,0.106,3.4627685546875,0.197,3.89111328125,0.117,4.0535888671875,0.134,4.162841796875,0.094,2.2125244140625,0.559,2.5015869140625,0.417,6.2401123046875,0.015,2.550048828125,0.436,2.263427734375,0.535,4.3099365234375,0.074,3.6021728515625,0.193,2.5264892578125,0.451,3.683807373046875,0.22025,0.6570643651123695,0.5662969127816014
MEF2C:P1P2,780,targeting,55.561767578125,0.0,53.447509765625,0.0,55.015869140625,0.0,57.9697265625,0.0,52.2249755859375,0.0,58.2330322265625,0.0,59.376953125,0.0,57.255859375,0.0,54.0406494140625,0.0,52.2471923828125,0.0,56.50732421875,0.0,55.529052734375,0.0,60.931884765625,0.0,57.31298828125,0.0,48.0709228515625,0.0,55.76123046875,0.0,63.0693359375,0.0,53.7393798828125,0.0,57.1181640625,0.0,60.2705078125,0.0,56.18421630859375,0.0,5.0,1.7496143274402647
OR4C15,564,negative control,1.82763671875,0.798,2.412109375,0.546,2.2958984375,0.619,2.1593017578125,0.596,3.0848388671875,0.259,1.7540283203125,0.793,2.307861328125,0.538,1.8653564453125,0.773,1.9261474609375,0.713,2.3026123046875,0.547,2.2259521484375,0.592,2.339599609375,0.52,1.3504638671875,0.953,1.14013671875,0.976,4.01171875,0.132,1.9658203125,0.712,1.3466796875,0.944,3.0318603515625,0.304,1.571044921875,0.894,1.79296875,0.788,2.135601806640625,0.64985,0.18718019378211564,0.3295202795831939
MTF1:P1P2,1066,targeting,6.279541015625,0.0,6.8192138671875,0.0,6.505615234375,0.0,6.1336669921875,0.001,7.4361572265625,0.0,6.943115234375,0.001,7.22265625,0.0,7.282470703125,0.0,6.794677734375,0.0,7.5355224609375,0.0,6.56982421875,0.001,7.0732421875,0.0,6.732421875,0.001,6.44287109375,0.0,6.8741455078125,0.0,6.9951171875,0.0,8.0272216796875,0.0,7.7198486328125,0.0,6.428466796875,0.003,7.99658203125,0.0,6.990618896484375,0.00035,3.4436974992327127,0.8445156265939878
ZNF526:P1P2,522,targeting,4.346435546875,0.12,3.3873291015625,0.268,4.00439453125,0.157,4.21875,0.125,3.312744140625,0.247,4.458984375,0.085,3.81640625,0.164,3.284912109375,0.288,3.6280517578125,0.214,3.6531982421875,0.201,3.8460693359375,0.185,2.9559326171875,0.32,4.514404296875,0.093,5.433837890625,0.043,2.7786865234375,0.436,4.77783203125,0.055,4.071533203125,0.113,3.8814697265625,0.151,4.09423828125,0.132,3.951904296875,0.139,3.920855712890625,0.17679999999999998,0.752493175850079,0.5933808605995194
BNC1:P1P2,1169,targeting,9.4549560546875,0.0,9.94775390625,0.0,11.4468994140625,0.0,10.2735595703125,0.0,11.527099609375,0.0,9.8853759765625,0.0,8.4393310546875,0.0,8.3487548828125,0.0,9.880615234375,0.0,11.31689453125,0.0,8.77001953125,0.0,10.224853515625,0.0,8.0242919921875,0.0,9.2684326171875,0.0,13.680908203125,0.0,9.5413818359375,0.0,6.8892822265625,0.0,10.96240234375,0.0,8.5877685546875,0.0,7.7471923828125,0.0,9.710888671875,0.0,5.0,0.9872589752871506
EN2:P1P2,768,targeting,4.1373291015625,0.035,4.1416015625,0.047,3.381103515625,0.096,3.8660888671875,0.053,4.114013671875,0.046,3.5218505859375,0.07,2.2928466796875,0.303,3.4986572265625,0.08,3.8216552734375,0.055,4.03125,0.046,3.9415283203125,0.043,3.8759765625,0.037,2.642822265625,0.189,3.1441650390625,0.124,5.62744140625,0.008,2.7581787109375,0.176,2.390380859375,0.27,3.544677734375,0.076,3.2471923828125,0.107,2.6427001953125,0.207,3.531072998046875,0.1034,0.98543746187239,0.5479066958472234
EGR1:P1,132,targeting,8.2884521484375,0.533,7.948486328125,0.564,10.22265625,0.352,8.8447265625,0.456,8.563720703125,0.433,10.0579833984375,0.316,9.1273193359375,0.402,7.1688232421875,0.662,8.331298828125,0.482,9.05126953125,0.405,8.4127197265625,0.535,8.5855712890625,0.466,9.0589599609375,0.404,10.0977783203125,0.321,8.198974609375,0.581,9.1566162109375,0.37,9.4298095703125,0.362,9.24853515625,0.357,7.0394287109375,0.681,9.6195068359375,0.362,8.8226318359375,0.45219999999999994,0.34465983806142525,0.9455981567109399
